ticker,annouced,div_total,div_per_share
600196,20010524,4377.024,0.149
600196,20020611,3525.12,0.12
600196,20030531,4888.1664,0.128
600196,20040618,6542.597264,0.16
600196,20050615,11231.31269,0.135
600196,20060421,25785.87572,0.306
600196,20070604,8569.210905,0.09
600196,20080704,11139.97418,0.09
600196,20090813,11139.97418,0.09
600196,20100720,10156.75927,0.08
600196,20110705,17139.53128,0.09
600196,20120605,17139.53128,0.09
600196,20130813,44697.22416,0.1995
600196,20140812,59292.83149,0.2565
600196,20150804,61482.71768,0.266
600196,20160617,74050.41165,0.32
600196,20170802,87329.58658,0.35
600196,20180727,97396.31401,0.38
600196,20190726,82012.75344,0.32
600196,20200724,99953.04326,0.39
600197,NaN,NaN,0
600197,NaN,NaN,0
600197,NaN,0,0
600197,NaN,NaN,0
600197,20000818,4277.7,0.194
600197,20010623,3528,0.16
600197,20011130,2998.8,0.136
600197,20020817,1764,0.08
600197,20030705,4939.2,0.224
600197,20040403,4873.05,0.221
600197,20050822,5556.6,0.126
600197,20060703,992.25,0.0225
600197,20070709,6350.4,0.144
600197,20080716,6350.4,0.144
600197,20090509,7144.2,0.162
600197,20100608,7144.2,0.162
600197,20110818,7938,0.18
600197,20120818,7938,0.18
600197,20130813,9216.9,0.209
600197,20140825,9635.85,0.2185
600197,20150723,9635.85,0.2185
600197,20160525,17640,0.4
600197,20170426,11025,0.25
600197,20180717,11025,0.25
600197,20190625,15296.8095,0.35
600197,20200623,19028.68715,0.438
600198,NaN,NaN,0
600198,NaN,NaN,0
600198,NaN,NaN,0
600198,NaN,NaN,0
600198,NaN,NaN,0
600198,NaN,NaN,0
600198,20001012,3761.44176,0.109
600198,20011016,7023.7824,0.16
600199,NaN,NaN,0
600199,NaN,NaN,0
600199,NaN,NaN,0
600199,NaN,NaN,0
600199,NaN,NaN,0
600199,20000610,0,0
600199,20010609,2584.144,0.0746
600199,20020702,692.8,0.02
600199,20100511,0,0
600199,20120530,9003.555032,0.162
600199,20130619,16367.57381,0.2945
600199,20140429,4223.890015,0.076
600199,20150629,2639.93126,0.0475
600199,20160701,1667.325006,0.03
600199,20180615,555.775002,0.01
600199,20190711,986.695236,0.015
600200,NaN,NaN,0
600200,NaN,NaN,0
600200,NaN,NaN,0
600200,NaN,NaN,0
600200,NaN,NaN,0
600200,NaN,NaN,0
600200,19990920,0,0
600200,20010405,855.04,0.064
600200,20010821,0,0
600200,20020424,1330.56,0.048
600200,20030408,1552.32,0.056
600200,20031022,0,0
600200,20040406,1995.84,0.048
600200,20050513,1995.84,0.048
600200,20060517,1871.1,0.045
600200,20060901,0,0
600200,20070525,1122.66,0.018
600200,20110517,1122.66,0.018
600200,20130513,1481.2875,0.02375
600200,20140701,1481.2875,0.02375
600200,20150603,1194.34,0.019
600200,20160520,1539.725961,0.023
600200,20170623,2165.675874,0.03
600200,20180609,4042.594965,0.056
600201,NaN,0,0
600201,NaN,NaN,0
600201,NaN,NaN,0
600201,NaN,NaN,0
600201,20000727,1940.05,0.2
600201,20010605,775.414075,0.071
600201,20020719,1135.8178,0.104
600201,20030704,2621.118,0.24
600201,20040609,0,0
600201,20050617,3931.677,0.18
600201,20060707,0,0
600201,20060801,581.2869051,0.0207
600201,20080512,5054.66874,0.18
600201,20090522,2527.33437,0.09
600201,20100713,2527.33437,0.09
600201,20120525,3791.001555,0.135
600201,20130626,4268.386936,0.152
600201,20140620,7469.677138,0.266
600201,20150416,8146.865505,0.285
600201,20150930,0,0
600201,20160620,22913.1944,0.4
600201,20170606,30657.622,0.5
600201,20170926,0,0
600201,20180619,27012.40248,0.3
600201,20190703,40587.94043,0.35
600201,20200606,6711.118356,0.06
600202,NaN,NaN,0
600202,NaN,NaN,0
600202,NaN,NaN,0
600202,NaN,NaN,0
600202,NaN,NaN,0
600202,20010410,1116.96,0.1
600202,20020703,1340.352,0.06
600202,20030624,196.58496,0.008
600202,20040712,982.9248,0.04
600202,20060614,8846.3232,0.36
600202,20070808,8846.3232,0.36
600202,20080619,14.743872,0.0006
600202,20090505,798.6264,0.025
600202,20100604,3726.071332,0.0972
600202,20130704,619.0951853,0.01615
600202,20150818,655.5125491,0.0171
600202,20200811,1533.362688,0.04
600203,NaN,NaN,0
600203,NaN,NaN,0
600203,NaN,NaN,0
600203,NaN,NaN,0
600203,NaN,NaN,0
600203,NaN,NaN,0
600203,20010530,2461.44,0.096
600203,20020813,1025.6,0.04
600203,20060818,0,0
600203,20150820,2528.866954,0.0665
600203,20170818,912.89424,0.02
600205,20000516,6720,0.12
600205,20010509,22400,0.4
600205,20020514,11088,0.198
600205,20030411,6720,0.12
600205,20040318,2240,0.04
600205,20050516,22579.2,0.336
600205,20060515,23284.8,0.3465
600206,NaN,NaN,0
600206,NaN,0,0
600206,NaN,NaN,0
600206,NaN,NaN,0
600206,20000621,2900,0.2
600206,20010801,2320,0.16
600206,20080724,0,0
600206,20090713,1370.25,0.063
600206,20140506,0,0
600206,20190514,499.7762159,0.0059
600206,20200606,1354.593491,0.016
600207,NaN,NaN,0
600207,NaN,NaN,0
600207,NaN,NaN,0
600207,NaN,NaN,0
600207,NaN,NaN,0
600207,NaN,NaN,0
600207,20000619,7040,0.16
600207,20010523,17600,0.4
600207,20020614,7040,0.16
600207,20030602,7040,0.16
600207,20040629,10560,0.24
600207,20050429,10560,0.24
600208,NaN,0,0
600208,NaN,NaN,0
600208,NaN,NaN,0
600208,NaN,NaN,0
600208,20010703,2612.919725,0.125
600208,20020717,836.134312,0.04
600208,20060209,0,0
600208,20070425,0,0
600208,20080307,14.10925058,8.00E-05
600208,20100326,1353.76097,0.004
600208,20110624,1283.37091,0.0025
600208,20130702,36270.08099,0.05795
600208,20140711,36864.67248,0.0589
600208,20150604,43294.86206,0.0532
600208,20160702,42996.71768,0.05
600208,20180707,49016.25816,0.057
600208,20190704,50078.68655,0.059
600208,20200702,8433.8893,0.01
600209,NaN,NaN,0
600209,NaN,NaN,0
600209,NaN,NaN,0
600209,NaN,NaN,0
600209,NaN,NaN,0
600209,20000415,0,0
600209,20010406,1178.7095,0.05
600209,20020615,1508.74793,0.064
600209,20030714,619.7804736,0.024
600209,20130709,158.483032,0.00361
600209,20150520,271.3089024,0.00618
600209,20160429,75.50992107,0.00172
600209,20190709,250.2363663,0.0057
600210,NaN,0,0
600210,NaN,NaN,0
600210,NaN,NaN,0
600210,NaN,NaN,0
600210,20000404,0,0
600210,20010406,7923.3,0.245
600210,20010918,0,0
600210,20020509,13113.6017,0.24
600210,20030412,13113.6017,0.24
600210,20040320,15393.6017,0.24
600210,20040918,0,0
600210,20050525,9697.969067,0.0675
600210,20060704,6465.312711,0.045
600210,20070602,6465.312711,0.045
600210,20080627,12930.62542,0.09
600210,20090520,6465.312711,0.045
600210,20100524,38791.87627,0.27
600210,20110627,25861.25084,0.18
600210,20120717,25861.25084,0.18
600210,20130717,13648.9935,0.095
600210,20140814,13648.9935,0.095
600210,20150709,7204.496751,0.0475
600210,20160712,7583.68079,0.05
600210,20170814,15167.36158,0.1
600210,20180619,22751.04237,0.15
600210,20190711,22751.04237,0.15
600210,20200716,30334.72316,0.2
600211,NaN,NaN,0
600211,NaN,NaN,0
600211,NaN,NaN,0
600211,20010606,1961.6,0.16
600211,20020710,490.4,0.04
600211,20070906,0,0
600211,20130521,968.16685,0.0665
600211,20140621,829.8573,0.057
600211,20150526,691.54775,0.0475
600211,20160527,2766.191,0.19
600211,20170922,5963.357606,0.332
600211,20180522,6915.339393,0.385
600211,20190415,6645.910585,0.37
600211,20200413,18772.43665,1.06
600211,20210413,12644.82999,0.51
600212,NaN,NaN,0
600212,NaN,NaN,0
600212,NaN,NaN,0
600212,NaN,NaN,0
600212,NaN,NaN,0
600212,NaN,NaN,0
600212,20000725,3504.384,0.16
600212,20010515,1752.192,0.08
600212,20020716,1753.93584,0.069
600212,20030715,2047.365542,0.064
600212,20060621,0,0
600213,NaN,NaN,0
600213,NaN,NaN,0
600213,NaN,NaN,0
600213,NaN,NaN,0
600213,NaN,NaN,0
600213,NaN,NaN,0
600213,20000712,3040,0.16
600213,20010706,2280,0.12
600213,20020731,1824,0.096
600213,20030612,912,0.048
600213,20070604,0,0
600215,NaN,0,0
600215,NaN,NaN,0
600215,NaN,NaN,0
600215,NaN,NaN,0
600215,20000511,0,0
600215,20010616,2448,0.08
600215,20020712,2448,0.08
600215,20030401,2448,0.08
600215,20110527,0,0
600215,20130710,441.781236,0.0095
600215,20140701,231.5863742,0.00498
600215,20150624,263.2086101,0.00566
600215,20160624,139.509864,0.003
600215,20170624,232.51644,0.005
600215,20180620,279.019728,0.006
600215,20190524,2976.210432,0.064
600215,20200615,2325.1644,0.05
600216,NaN,0,0
600216,NaN,NaN,0
600216,NaN,NaN,0
600216,NaN,NaN,0
600216,20000217,2215.68,0.096
600216,20000920,0,0
600216,20010519,0,0
600216,20020711,1080.144,0.024
600216,20040621,1080.144,0.024
600216,20060818,1215.162,0.027
600216,20070717,1215.162,0.027
600216,20080710,1215.162,0.027
600216,20090521,28353.78,0.63
600216,20100428,32404.32,0.72
600216,20110607,28353.78,0.63
600216,20120630,24303.24,0.54
600216,20130606,24702.85,0.475
600216,20130926,0,0
600216,20140520,13339.539,0.1425
600216,20150717,5335.8156,0.057
600216,20160708,4680.54,0.05
600216,20170712,13961.296,0.145
600216,20180712,7724.864,0.08
600216,20190621,14376.4575,0.15
600216,20200619,95830.05,1
600217,NaN,NaN,0
600217,NaN,NaN,0
600217,NaN,NaN,0
600217,NaN,NaN,0
600217,NaN,NaN,0
600217,NaN,NaN,0
600217,20000626,2478,0.12
600217,20010508,0,0
600217,20020521,2106.3,0.051
600217,20040414,0,0
600218,NaN,0,0
600218,NaN,NaN,0
600218,NaN,NaN,0
600218,NaN,NaN,0
600218,NaN,NaN,0
600218,19990915,0,0
600218,20000523,3120,0.12
600218,20010428,3120,0.12
600218,20020615,1133.6,0.04
600218,20030611,453.44,0.016
600218,20070511,1275.3,0.045
600218,20080527,2550.6,0.09
600218,20100428,3825.9,0.135
600218,20130619,1346.15,0.0475
600218,20150610,3503.1725,0.095
600218,20160701,2581.285,0.07
600218,20170615,2950.04,0.08
600218,20180615,1843.775,0.05
600218,20200709,2950.04,0.08
600219,NaN,NaN,0
600219,NaN,0,0
600219,NaN,NaN,0
600219,NaN,NaN,0
600219,20010426,3084,0.12
600219,20020715,3084,0.12
600219,20030422,3084,0.12
600219,20040415,2056,0.08
600219,20050607,2775.611707,0.108
600219,20060328,0,0
600219,20080228,11869.15692,0.09
600219,20090601,11869.30316,0.09
600219,20100612,17407.39046,0.09
600219,20110620,17407.39046,0.09
600219,20120405,17407.39046,0.09
600219,20130516,22049.51114,0.114
600219,20140429,27561.93292,0.1425
600219,20150603,26934.25143,0.095
600219,20160823,28351.84361,0.1
600219,20170629,46255.51448,0.05
600219,20180425,55506.61737,0.06
600219,20190624,59752.4076,0.05
600219,20200617,59752.4076,0.05
600220,NaN,NaN,0
600220,NaN,NaN,0
600220,NaN,0,0
600220,NaN,NaN,0
600220,20000531,0,0
600220,20010510,1249.526608,0.04
600220,20020521,1249.526608,0.04
600220,20030701,526.6814288,0.016
600220,20040615,0,0
600220,20080412,0,0
600220,20190606,5350.020978,0.03
600220,20200613,4458.350815,0.025
600221,NaN,NaN,0
600221,NaN,NaN,0
600221,NaN,NaN,0
600221,NaN,NaN,0
600221,NaN,NaN,0
600221,NaN,NaN,0
600221,20000707,4327.424,0.064
600221,20010626,3505.2144,0.048
600221,20020605,3505.21344,0.048
600221,20030725,1168.4048,0.016
600221,20110523,18564.70903,0.045
600221,20120606,44555.30167,0.108
600221,20130603,57865.3635,0.095
600221,20150603,73836.20383,0.06061
600221,20170601,86383.4585,0.0514
600221,20180526,30251.01659,0.018
600222,NaN,0,0
600222,NaN,NaN,0
600222,NaN,NaN,0
600222,NaN,NaN,0
600222,NaN,NaN,0
600222,NaN,NaN,0
600222,20010517,2722.9048,0.2
600222,20020520,1633.74288,0.12
600222,20060823,0,0
600222,20060829,0,0
600222,20080528,0,0
600222,20100506,25.37836224,0.0008
600222,20140609,1179.446166,0.02375
600222,20150703,545.1919689,0.0095
600222,20180530,573.886283,0.01
600223,NaN,0,0
600223,NaN,NaN,0
600223,NaN,NaN,0
600223,NaN,NaN,0
600223,20000609,0,0
600223,20010612,12870,0.24
600223,20030610,21450,0.4
600223,20040630,6435,0.12
600223,20190521,5004.84,0.05
600223,20200707,11010.648,0.11
600225,NaN,NaN,0
600225,NaN,NaN,0
600225,NaN,NaN,0
600225,NaN,NaN,0
600225,NaN,NaN,0
600225,NaN,NaN,0
600225,20010613,536,0.04
600225,20030702,0,0
600225,20091022,0,0
600226,NaN,NaN,0
600226,NaN,NaN,0
600226,NaN,NaN,0
600226,NaN,NaN,0
600226,NaN,0,0
600226,NaN,NaN,0
600226,20000605,880.188,0.08
600226,20000918,0,0
600226,20010403,704.1504,0.04
600226,20010829,2534.94144,0.12
600226,20030523,3244.39398,0.12
600226,20040519,3244.39398,0.12
600226,20050419,2595.515184,0.096
600226,20060512,2919.954582,0.108
600226,20070528,3163.284131,0.117
600226,20080407,3649.943228,0.135
600226,20090512,5353.250067,0.198
600226,20100519,3649.943228,0.135
600226,20110521,5474.914848,0.135
600226,20130530,1926.358928,0.0475
600226,20140429,1155.815357,0.0285
600226,20150602,5779.076784,0.1425
600226,20150929,10138.7312,0.25
600226,20170914,0,0
600226,20180320,0,0
600226,20190705,6853.363585,0.022
600227,NaN,NaN,0
600227,NaN,NaN,0
600227,NaN,NaN,0
600227,NaN,NaN,0
600227,NaN,NaN,0
600227,NaN,NaN,0
600227,20010426,3400,0.2
600227,20020424,1360,0.08
600227,20030516,2720,0.16
600227,20040518,2720,0.16
600227,20050520,2720,0.16
600227,20060516,3060,0.18
600227,20070417,3060,0.18
600227,20080507,2549.967351,0.14979
600227,20090407,2944.409229,0.09
600227,20100506,2138.383184,0.045
600227,20120424,1710.706547,0.018
600227,20130426,1805.745799,0.019
600227,20140428,1805.745799,0.019
600228,NaN,NaN,0
600228,NaN,NaN,0
600228,NaN,NaN,0
600228,NaN,NaN,0
600228,NaN,NaN,0
600228,NaN,NaN,0
600228,20010516,360,0.02
600228,20020604,691.2,0.024
600229,NaN,NaN,0
600229,NaN,0,0
600229,NaN,NaN,0
600229,NaN,NaN,0
600229,20010612,4249.817424,0.144
600229,20020702,4249.817424,0.144
600229,20030618,3541.51452,0.12
600229,20040615,3069.312584,0.104
600229,20080514,2656.13589,0.09
600229,20160531,7020.9601,0.1
600229,20170701,8425.15212,0.12
600229,20180703,10531.44015,0.15
600229,20190703,14041.9202,0.2
600229,20200703,14041.9202,0.2
600230,NaN,0,0
600230,NaN,NaN,0
600230,NaN,NaN,0
600230,NaN,NaN,0
600230,20010529,1037.32648,0.04
600230,20020611,1037.32648,0.04
600230,20030703,1037.32648,0.04
600230,20040429,1659.722368,0.064
600230,20050524,2074.65296,0.08
600230,20060524,2567.383038,0.099
600230,20070417,2567.383038,0.099
600230,20080527,2333.98458,0.09
600230,20090505,3034.179954,0.117
600230,20100420,1867.187664,0.072
600230,20110510,3034.179954,0.117
600230,20120413,700.195374,0.027
600230,20130329,2956.380468,0.114
600230,20140324,1231.825195,0.0475
600230,20170518,3824.446808,0.13
600230,20180523,14709.4108,0.5
600230,20190516,8237.27004,0.2
600230,20200807,741.3543036,0.018
600231,NaN,0,0
600231,NaN,NaN,0
600231,NaN,NaN,0
600231,NaN,NaN,0
600231,20010620,3720,0.12
600231,20020710,3720,0.12
600231,20021009,0,0
600231,20030411,4836,0.12
600231,20040511,6286.8,0.12
600231,20050517,10478,0.2
600231,20060516,11787.75,0.225
600231,20070517,13202.28,0.252
600231,20080418,36.673,0.0007
600231,20090602,3618.0099,0.045
600231,20100420,5065.21386,0.063
600231,20110510,2894.40792,0.036
600231,20120605,1447.20396,0.018
600231,20130702,3055.20836,0.038
600231,20140704,2291.40627,0.0285
600231,20160504,2519.16613,0.02
600231,20170512,4282.582421,0.017
600231,20180613,12595.83065,0.05
600231,20190515,12192.76407,0.044
600231,20200601,13578.30544,0.049
600232,NaN,0,0
600232,NaN,NaN,0
600232,NaN,NaN,0
600232,NaN,NaN,0
600232,20010519,1346.7808,0.08
600232,20020426,1750.81504,0.08
600232,20030519,1750.81504,0.08
600232,20040608,1750.81504,0.08
600232,20050608,1969.66692,0.09
600232,20060615,2166.633612,0.099
600232,20070705,1648.63499,0.072
600232,20080801,0,0
600232,20110614,3282.466896,0.09
600232,20120629,3282.466896,0.09
600232,20130614,2771.860934,0.076
600232,20140619,2771.860934,0.076
600232,20150620,2771.860934,0.076
600232,20160621,2917.748352,0.08
600232,20170712,3647.18544,0.1
600232,20180702,3647.18544,0.1
600232,20190617,3574.96802,0.1
600232,20200616,7140.18404,0.2
600233,NaN,NaN,0
600233,NaN,NaN,0
600233,NaN,0,0
600233,NaN,NaN,0
600233,20010509,1760,0.16
600233,20020718,880,0.08
600233,20030812,1320,0.08
600233,20040806,1320,0.08
600233,20050711,1485,0.09
600233,20060612,1485,0.09
600233,20070612,1930.5,0.117
600233,20080604,891,0.054
600233,20090617,1485,0.09
600233,20100525,1485,0.09
600233,20110704,2227.5,0.135
600233,20120702,1782,0.108
600233,20130528,2351.25,0.1425
600233,20140620,2351.25,0.1425
600233,20150528,1567.5,0.095
600233,20160420,1485,0.09
600233,20170620,42318.44432,0.15
600233,20180607,31138.48344,0.11
600233,20190530,42426.90512,0.15
600233,20200602,47466.84882,0.15
600234,NaN,NaN,0
600234,NaN,NaN,0
600234,NaN,NaN,0
600234,NaN,NaN,0
600234,NaN,NaN,0
600234,NaN,NaN,0
600234,20070206,0,0
600234,20110416,0,0
600235,NaN,NaN,0
600235,NaN,0,0
600235,NaN,NaN,0
600235,NaN,NaN,0
600235,20010609,2124,0.12
600235,20020424,2832,0.16
600235,20030408,2973.6,0.168
600235,20040527,3160.8,0.12
600235,20050518,2528.64,0.096
600235,20060407,1896.48,0.072
600235,20090526,2370.6,0.09
600235,20110608,2370.6,0.09
600235,20120502,4741.2,0.18
600235,20150620,500.6025,0.01425
600235,20180604,351.3,0.01
600235,20190531,175.65,0.005
600235,20200603,175.65,0.005
600236,NaN,NaN,0
600236,NaN,0,0
600236,NaN,NaN,0
600236,NaN,NaN,0
600236,20010612,13574.79696,0.201
600236,20020629,9184.937249,0.136
600236,20030609,11346.09895,0.168
600236,20040604,16208.71279,0.24
600236,20050616,13372.19902,0.198
600236,20060531,13372.24066,0.099
600236,20070613,22595.8967,0.1602
600236,20080616,15539.2519,0.108
600236,20090709,17314.74237,0.117
600236,20100429,14497.14334,0.089
600236,20110509,10262.02281,0.045
600236,20120601,6157.213688,0.027
600236,20130711,8665.708153,0.038
600236,20140616,10832.13519,0.0475
600236,20150720,28163.5515,0.1235
600236,20160617,181901.0262,0.3
600236,20170701,78823.77802,0.13
600236,20180615,200091.1288,0.33
600236,20190703,151584.1885,0.25
600236,20200615,149765.1782,0.19
600237,NaN,NaN,0
600237,NaN,NaN,0
600237,NaN,NaN,0
600237,NaN,NaN,0
600237,NaN,NaN,0
600237,NaN,NaN,0
600237,20010511,800,0.08
600237,20020427,800,0.08
600237,20030527,400,0.04
600237,20040424,1600,0.08
600237,20050513,1600,0.08
600237,20060525,300,0.015
600237,20130703,1072.302174,0.019
600237,20140621,536.1510868,0.0095
600238,NaN,NaN,0
600238,NaN,NaN,0
600238,NaN,NaN,0
600238,NaN,NaN,0
600238,NaN,NaN,0
600238,NaN,NaN,0
600238,20010716,796.8,0.048
600238,20020727,796.8,0.048
600238,20030404,796.8,0.048
600238,20040423,929.6,0.056
600238,20050712,747,0.045
600238,20070619,1195.2,0.072
600238,20080610,1195.2,0.072
600238,20100518,0,0
600238,20110517,11.952,0.0004
600238,20130709,4257.9,0.095
600238,20140513,4257.9,0.095
600239,NaN,NaN,0
600239,NaN,NaN,0
600239,NaN,NaN,0
600239,NaN,NaN,0
600239,NaN,NaN,0
600239,20010615,0,0
600239,20011027,0,0
600239,20020627,788.1696,0.08
600239,20071127,0,0
600239,20090610,0,0
600239,20100622,5700.663576,0.09
600239,20110607,38.00442384,0.0006
600239,20120604,3705.431328,0.045
600239,20130528,6258.061798,0.076
600239,20140703,9387.092698,0.114
600239,20150609,3458.402573,0.042
600239,20170523,12203.2205,0.114
600239,20180524,8028.434545,0.05
600239,20190710,14772.31956,0.092
600240,NaN,NaN,0
600240,NaN,NaN,0
600240,NaN,NaN,0
600240,20010602,1680,0.096
600240,20060823,0,0
600240,20080521,0,0
600240,20120628,0,0
600240,20150713,13530.4092,0.095
600240,20160622,14242.536,0.1
600240,20170705,14242.536,0.1
600240,20180709,14242.536,0.1
600241,NaN,NaN,0
600241,NaN,NaN,0
600241,NaN,NaN,0
600241,NaN,NaN,0
600241,NaN,NaN,0
600241,NaN,NaN,0
600241,20010523,848,0.08
600241,20020713,763.2,0.072
600241,20030630,1017.6,0.096
600241,20040702,424,0.04
600241,20050704,477,0.045
600241,20060616,763.2,0.072
600241,20070604,667.8,0.063
600241,20080807,763.2,0.072
600241,20100528,477,0.045
600241,20120502,0,0
600241,20130531,427.975,0.02375
600241,20140516,427.975,0.02375
600241,20160704,565.4802875,0.025
600241,20180706,588.60423,0.02
600242,NaN,NaN,0
600242,NaN,NaN,0
600242,NaN,NaN,0
600242,NaN,NaN,0
600242,NaN,NaN,0
600242,NaN,NaN,0
600242,20020702,278.44772,0.016
600243,NaN,NaN,0
600243,NaN,NaN,0
600243,NaN,NaN,0
600243,NaN,NaN,0
600243,NaN,NaN,0
600243,NaN,NaN,0
600243,20010605,501.12,0.032
600243,20020710,626.4,0.04
600243,20030704,375.84,0.024
600243,20061220,0,0
600243,20080526,1177.155,0.063
600243,20120528,1065.825,0.045
600243,20160622,877.7,0.02
600243,20180616,658.275,0.015
600246,NaN,NaN,0
600246,NaN,NaN,0
600246,NaN,NaN,0
600246,20010601,588.8,0.064
600246,20020625,588.8,0.064
600246,20030708,736,0.08
600246,20040618,1104,0.12
600246,20050511,1104,0.12
600246,20060616,1242,0.135
600246,20070312,1296,0.09
600246,20071017,0,0
600246,20080522,6844.5,0.135
600246,20090409,15970.5,0.315
600246,20100330,9126,0.09
600246,20100913,9308.52,0.0765
600246,20110420,18617.04,0.153
600246,20120518,6570.72,0.054
600246,20120921,6570.72,0.054
600246,20130513,8091.72,0.0665
600246,20130911,8091.72,0.0665
600246,20140417,8091.72,0.0665
600246,20180802,5545.825115,0.027
600246,20190718,9859.24465,0.048
600246,20200716,12012.93097,0.06
600247,NaN,NaN,0
600247,NaN,NaN,0
600247,NaN,NaN,0
600247,NaN,NaN,0
600247,NaN,NaN,0
600247,20010511,440,0.04
600247,20020424,440,0.04
600247,20030809,88,0.008
600247,20040810,0,0
600247,20050709,106.92,0.0045
600247,20060707,0,0
600247,20090817,454.19616,0.0135
600248,NaN,NaN,0
600248,NaN,NaN,0
600248,NaN,0,0
600248,NaN,NaN,0
600248,NaN,0,0
600248,20010711,1030.56,0.08
600248,20020622,1030.56,0.08
600248,20030722,515.28,0.04
600248,20070212,0,0
600248,20090512,0,0
600248,20100428,0,0
600248,20130910,4046.8974,0.095
600248,20140923,5400.05688,0.114
600248,20150603,2250.0237,0.0475
600248,20160531,2368.446,0.05
600248,20170614,1231.59192,0.02
600248,20180614,3078.9798,0.05
600248,20190705,9179.52672,0.1
600248,20200704,1835.905344,0.02
600249,NaN,NaN,0
600249,NaN,NaN,0
600249,NaN,NaN,0
600249,NaN,NaN,0
600249,NaN,NaN,0
600249,NaN,NaN,0
600249,20040810,4200,0.28
600249,20050809,2430,0.162
600249,20060811,675,0.045
600249,20070911,0,0
600249,20080808,3900,0.13
600249,20130709,2137.5,0.0475
600250,NaN,NaN,0
600250,NaN,NaN,0
600250,NaN,NaN,0
600250,NaN,NaN,0
600250,NaN,NaN,0
600250,NaN,NaN,0
600250,20010612,2122.6048,0.16
600250,20020605,1591.9536,0.12
600250,20030607,849.04192,0.064
600250,20040609,795.9768,0.04
600250,20050621,1164.11607,0.045
600250,20060613,698.469642,0.027
600250,20070704,698.469642,0.027
600250,20080711,465.646428,0.018
600250,20090630,349.234821,0.0135
600250,20100706,232.823214,0.009
600250,20110705,232.823214,0.009
600251,NaN,NaN,0
600251,NaN,0,0
600251,NaN,NaN,0
600251,NaN,NaN,0
600251,NaN,NaN,0
600251,20040615,1920,0.16
600251,20050704,486,0.027
600251,20080321,0,0
600251,20090506,2172.6,0.09
600251,20100624,1629.45,0.045
600251,20120625,4888.35,0.135
600251,20130614,7223.895,0.1995
600251,20140512,8599.875,0.2375
600251,20150513,7455.999076,0.19
600251,20160623,6278.736064,0.08
600251,20170620,1177.263012,0.015
600251,20180523,2746.947028,0.035
600251,20190604,1010.091658,0.013
600252,NaN,0,0
600252,NaN,NaN,0
600252,NaN,NaN,0
600252,NaN,NaN,0
600252,20010614,2027.4816,0.16
600252,20020716,253.4352,0.02
600252,20030815,0,0
600252,20041014,0,0
600252,20090605,76.1065907,0.0035
600252,20100824,68.2342205,0.0025
600252,20110617,191.0558174,0.0035
600252,20120618,9825.727752,0.09
600252,20130625,20743.20303,0.19
600252,20140627,20743.20303,0.19
600252,20150618,66027.03579,0.57
600252,20150910,37646.99409,0.325
600252,20170616,15637.98216,0.045
600252,20180522,20850.64288,0.06
600252,20190514,20850.64288,0.06
600252,20200530,20551.25222,0.06
600253,20010703,1680,0.08
600253,20020514,2016,0.096
600253,20021023,0,0
600253,20030529,1680,0.04
600253,20040525,1680,0.04
600253,20050527,1680,0.04
600253,20060602,756,0.018
600253,20130507,1197,0.0285
600255,NaN,NaN,0
600255,NaN,NaN,0
600255,NaN,NaN,0
600255,NaN,NaN,0
600255,NaN,NaN,0
600255,NaN,NaN,0
600255,20010704,1520,0.16
600255,20020720,760,0.08
600255,20040716,760,0.08
600255,20050705,427.5,0.045
600255,20060518,427.5,0.045
600255,20070403,1111.5,0.09
600255,20080430,1011.375,0.045
600255,20090511,2022.75,0.045
600255,20100514,2022.75,0.045
600255,20110530,2022.75,0.045
600255,20120529,1213.65,0.027
600255,20140929,0,0
600255,20160713,3539.18711,0.02
600255,20180717,353.918711,0.002
600256,NaN,NaN,0
600256,NaN,NaN,0
600256,NaN,NaN,0
600256,NaN,NaN,0
600256,NaN,NaN,0
600256,20001031,0,0
600256,20010921,0,0
600256,20020906,0,0
600256,20040616,0,0
600256,20070602,7794.551205,0.09
600256,20090417,6928.48996,0.08
600256,20100420,571.600422,0.006
600256,20110324,495.3870324,0.004
600256,20120519,0,0
600256,20130618,11389.17802,0.0325
600256,20150709,24801.76725,0.0475
600256,20170608,15664.27405,0.03
600256,20180621,33685.51635,0.05
600256,20190531,67939.7497,0.1
600257,NaN,NaN,0
600257,NaN,NaN,0
600257,NaN,NaN,0
600257,NaN,NaN,0
600257,NaN,NaN,0
600257,NaN,NaN,0
600257,20010523,584,0.08
600257,20020716,292,0.04
600257,20030613,584,0.08
600257,20040610,0,0
600257,20050709,262.8,0.018
600257,20060420,0,0
600257,20070709,256.23,0.009
600257,20080513,0,0
600257,20130715,405.6975,0.0095
600257,20170712,962.474376,0.02
600258,NaN,NaN,0
600258,NaN,NaN,0
600258,NaN,NaN,0
600258,NaN,NaN,0
600258,20010604,3517.28,0.152
600258,20020529,3702.4,0.16
600258,20030606,3517.28,0.152
600258,20040604,2776.8,0.12
600258,20050531,2961.92,0.128
600258,20060531,3540.42,0.153
600258,20070613,3540.42,0.153
600258,20080520,5623.02,0.243
600258,20090601,7705.62,0.333
600258,20100618,12495.6,0.54
600258,20110526,9371.7,0.405
600258,20120608,4165.2,0.18
600258,20130606,5495.75,0.2375
600258,20140621,5495.75,0.2375
600258,20150619,3297.45,0.1425
600258,20160617,3471,0.15
