Date,CI005001.WI,CI005002.WI,CI005003.WI,CI005004.WI,CI005005.WI,CI005006.WI,CI005007.WI,CI005008.WI,CI005009.WI,CI005010.WI,CI005011.WI,CI005012.WI,CI005013.WI,CI005014.WI,CI005015.WI,CI005016.WI,CI005017.WI,CI005018.WI,CI005019.WI,CI005020.WI,CI005021.WI,CI005022.WI,CI005023.WI,CI005024.WI,CI005025.WI,CI005026.WI,CI005027.WI,CI005028.WI,CI005029.WI,CI005030.WI
2020-08-18,2160.0063,1618.2548,4662.9381,2440.3892,1356.5303,5448.6734,3432.2510,9523.6918,4069.3633,6141.4444,7071.1542,9621.4307,7300.7298,5197.7253,13265.1536,16012.0624,3165.6221,16012.0892,29054.3262,8702.3085,7751.2501,11189.8881,7247.8784,1888.5194,8525.8521,5243.8587,7121.3072,3120.3309,4019.9932,1209.5228
2020-08-19,2167.6978,1621.4800,4612.0635,2478.0439,1345.5688,5365.2720,3409.0863,9547.7169,4023.4358,6059.2340,6894.9112,9325.0068,7164.6085,5087.7441,12805.1182,15715.0192,3125.5822,15581.0030,29070.3112,8670.9725,7683.1539,10963.6080,7140.7592,1892.2308,8231.7108,5112.3870,6922.2581,3037.7122,3977.3377,1185.8692
2020-08-20,2135.5161,1592.4915,4513.5192,2465.9511,1336.2063,5302.4550,3358.4011,9395.7743,3992.0713,5972.4358,6758.3081,8979.9700,7035.7773,5017.0187,12567.6106,15454.8430,3120.7209,15465.1007,28557.8091,8495.5017,7576.5629,10791.6930,7090.0930,1865.1510,8207.0533,5096.2496,6874.8791,3043.3307,3949.9489,1174.7767
2020-08-21,2129.4033,1597.4299,4508.7356,2475.9677,1336.9349,5342.1366,3367.6556,9445.1285,4056.0551,5992.7464,6831.6404,8954.5571,7085.7797,5053.0176,12823.9877,15571.0084,3142.2452,15597.2854,29067.6680,8520.3078,7595.1322,10923.4673,7112.7521,1885.8572,8258.8300,5108.5675,6930.5856,3123.4996,3940.9579,1174.6070
2020-08-24,2135.8095,1585.8505,4551.8750,2473.1453,1328.3030,5398.5530,3373.7016,9548.5288,4064.1201,6093.7775,6999.4322,9007.8967,7146.3088,5029.7946,12982.5597,15685.7024,3136.9268,15667.8251,29432.0363,8766.5160,7549.7405,10835.7731,7081.0940,1887.3060,8450.9844,5181.2105,7016.3510,3169.2651,3967.8565,1182.0860
2020-08-25,2142.9029,1561.1642,4464.7591,2454.4653,1311.0498,5365.7565,3354.2314,9516.7126,4019.0101,6111.8601,6983.8969,8695.8954,7086.6462,4970.2531,13158.3930,15702.2734,3131.3701,15718.3787,30002.9724,8605.2240,7561.5927,10794.1374,7052.1815,1878.6864,8395.3720,5159.7463,7063.3613,3183.1164,3963.4956,1178.1754
2020-08-26,2114.6259,1538.5357,4356.8729,2466.7128,1294.0673,5239.9524,3288.2703,9306.4060,3956.8474,6001.1269,6817.0250,8457.2824,6964.9424,4826.9748,12803.8736,15439.5817,3100.7558,15612.0549,30014.2519,8403.2976,7503.4696,10553.7098,6970.0153,1889.6763,8112.9533,5047.6642,6874.4417,3145.6454,3858.7676,1125.4982
2020-08-27,2119.4543,1546.5036,4402.4130,2459.1715,1301.5432,5301.3546,3309.5483,9309.5578,3987.1887,6095.7557,7002.5847,8606.4535,7110.7008,4838.5350,12844.9194,15351.0022,3112.2911,15788.8584,30442.6910,8457.8141,7491.1899,10589.2385,6929.2220,1887.3595,8220.8050,5108.7340,6962.4283,3165.2136,3880.6022,1134.3139
2020-08-28,2135.7910,1568.5499,4468.1491,2466.0665,1325.7479,5378.8728,3343.1926,9485.9660,4036.1926,6163.9424,7085.0107,8798.9104,7142.2632,4900.7139,13460.5685,15777.8995,3138.9747,16249.2971,31275.7341,8675.6405,7651.7524,10848.7443,7035.8365,1933.6961,8328.6112,5126.3180,7042.3817,3201.1511,3894.6366,1151.4218
2020-08-31,2151.2652,1572.3746,4511.8281,2467.3381,1316.5770,5372.9993,3330.8338,9464.0109,4071.9501,6149.6181,7061.5678,8880.6728,7120.2844,4880.6561,13085.1065,15687.9074,3191.4886,16175.6563,31595.6027,8611.5551,7593.4717,10731.7982,6964.2668,1914.3003,8304.0386,5124.2877,7029.8600,3170.0752,3902.4477,1162.1401
2020-09-01,2156.1939,1576.5181,4598.6398,2481.2970,1322.6947,5419.5916,3330.8320,9439.8496,4105.1797,6223.4715,7224.1522,9106.8758,7336.7316,4864.9762,13343.3620,15849.2046,3194.2769,16174.5002,31485.6658,8673.6902,7577.8540,10773.3047,6946.8369,1911.7099,8371.1240,5135.7167,7063.3777,3169.1432,3922.7923,1165.6755
2020-09-02,2151.2820,1561.0223,4509.8475,2492.2012,1322.7274,5451.4657,3329.3571,9383.8180,4109.4615,6280.0377,7225.7904,8960.7280,7374.4387,4909.2402,13605.5634,15795.1876,3183.7592,16217.3301,31486.8540,8732.9818,7530.8313,10730.6240,6954.9683,1913.3436,8412.2552,5183.7695,7149.1151,3209.1234,3907.1545,1168.3317
2020-09-03,2127.7758,1576.7645,4439.1134,2482.0938,1324.0698,5436.0462,3303.2274,9363.0271,4081.7928,6220.8035,7121.3612,8852.0555,7305.1720,4859.1041,13619.9880,15672.1850,3170.1335,16185.8649,31431.5533,8529.2941,7497.4325,10654.9531,6918.1052,1901.8787,8343.1923,5114.0397,7036.3471,3176.8564,3894.4163,1150.0999
2020-09-04,2117.8174,1565.7261,4425.4014,2471.6999,1314.5343,5434.8349,3291.7720,9311.7802,4051.6322,6210.1576,7097.0374,8801.1762,7262.1627,4845.9865,13477.1063,15499.3638,3161.1433,15928.1009,30605.3108,8469.1861,7467.1084,10557.9808,6931.7622,1906.4525,8395.8815,5122.6213,7013.4604,3183.4368,3888.0334,1148.4191
2020-09-07,2080.6973,1550.7414,4392.4048,2449.9116,1304.5459,5329.5446,3269.4960,9147.3735,3970.4409,6120.4695,6899.5208,8534.5915,7216.4384,4752.3641,13099.8594,15245.5721,3135.8363,15403.3716,29773.4742,8057.1472,7440.8408,10351.4741,6912.9023,1885.3466,8138.0158,5035.0233,6908.0518,3138.9282,3840.6548,1139.7577
2020-09-08,2099.5926,1602.2116,4407.9764,2496.6087,1324.6809,5326.9293,3324.2011,9173.2934,3985.8973,6193.0433,6977.6385,8507.5974,7267.1170,4763.8112,12910.6472,15305.0528,3171.2687,15441.6377,29405.3594,7964.9266,7557.0795,10606.3805,6936.1539,1900.6486,8117.6297,5023.5329,6961.0378,3184.6479,3886.9390,1154.1179
2020-09-09,2064.8262,1592.9699,4298.9280,2457.0471,1354.3000,5157.1814,3269.6689,8863.0659,3874.6561,6000.4098,6801.5370,8472.0548,7054.1659,4626.3389,12450.7326,14919.6226,3138.8859,14779.1403,28657.6843,7642.2282,7519.5810,10429.2935,6860.2080,1879.8462,7810.7801,4850.3081,6693.1934,3048.2838,3843.5753,1109.9828
2020-09-10,2040.8937,1573.5991,4260.4988,2400.6102,1310.6816,5041.7375,3184.2276,8758.1151,3826.3389,5818.4603,6626.0853,8120.8287,6990.6349,4580.9308,12603.4100,14908.3249,3060.9801,14662.2856,28937.1430,7615.1366,7500.6822,10316.5719,6881.8566,1854.7704,7652.6842,4646.4356,6442.6489,2933.1705,3704.8364,1077.6017
2020-09-11,2040.7721,1559.8834,4275.7181,2422.7095,1308.9297,5104.3142,3199.0715,8870.3006,3885.8852,5919.4687,6891.3994,8126.2345,7098.8778,4635.5293,12710.0308,15002.5090,3085.8344,14954.3458,29457.3892,7611.5693,7447.9158,10357.5316,6852.2541,1857.4669,7887.6333,4709.0214,6530.9070,2993.9982,3746.8017,1099.9146
2020-09-14,2051.1967,1556.5776,4349.9714,2458.7975,1313.3357,5175.3261,3221.3130,9009.2643,3921.7306,6024.7340,7068.1292,8114.5265,7156.8129,4629.1311,13030.1787,15278.1556,3101.4567,14895.7850,29728.4916,7575.4653,7470.8666,10409.4815,6825.8956,1859.3189,8027.3342,4773.4198,6637.5959,3041.1016,3779.7758,1129.4223
2020-09-15,2062.4381,1556.0091,4395.0564,2442.1733,1310.1354,5242.9073,3231.6545,9129.2003,3952.4507,6093.4966,7079.2669,8229.1495,7307.0029,4651.7093,13387.3518,15533.1185,3128.2233,15056.6794,29905.6298,7585.3387,7491.9257,10478.5665,6872.2276,1877.7176,8029.6011,4770.2513,6655.3971,3060.3531,3777.9394,1133.6536
2020-09-16,2058.6602,1564.5555,4363.2445,2434.4872,1301.2310,5220.6207,3226.2989,9129.0044,3928.7006,6061.9029,7106.0054,8082.5832,7405.8025,4624.7222,13195.7474,15348.7134,3097.3531,14792.3670,29383.9800,7465.4464,7517.6453,10440.3319,6929.3251,1870.1726,7939.5269,4725.5465,6562.5316,3036.6697,3759.9541,1133.0116
2020-09-17,2060.7581,1558.9767,4305.1269,2426.2491,1310.6224,5263.4214,3229.9839,9053.5906,3917.1772,6126.4264,7186.6192,8158.6022,7668.6634,4621.8903,12991.7939,15440.6461,3087.6260,14593.7048,28732.3565,7327.1487,7494.8095,10388.8717,6889.4845,1868.4385,8016.6704,4740.6566,6600.5207,3021.0384,3769.4562,1116.5986
2020-09-18,2086.9573,1619.8563,4418.8427,2453.9914,1318.3903,5332.4340,3297.4612,9323.1862,3957.1635,6184.3937,7197.3124,8384.7121,7691.9335,4696.1838,13120.8215,15581.3466,3120.4678,14795.6341,29223.4399,7433.5684,7645.6253,10919.6091,7105.7169,1894.5789,8112.4337,4805.1046,6740.7912,3064.1470,3831.0108,1166.5150
2020-09-21,2090.3646,1618.7767,4405.7906,2428.7474,1312.9545,5318.0479,3286.8085,9277.3027,3954.5752,6168.1500,7179.6996,8647.2326,7543.1741,4702.6583,12834.6964,15606.9393,3138.3496,14705.8813,28750.1666,7405.5734,7589.9441,10820.7761,7053.1923,1881.2438,8044.0344,4813.6207,6685.7045,3051.5642,3820.0665,1161.4936
2020-09-22,2047.5096,1579.2577,4279.7180,2397.7919,1294.3666,5208.8868,3226.8206,9137.1508,3894.3089,6056.6891,7050.1906,8451.6061,7406.7041,4629.2441,12647.5424,15461.3548,3112.7795,14751.7374,28636.1121,7270.2011,7504.9435,10734.7239,6967.6699,1836.9656,7931.2639,4753.8244,6598.0595,2996.5391,3770.2953,1144.4752
2020-09-23,2040.3624,1568.7970,4260.7509,2404.4233,1289.4095,5233.4137,3218.2664,9160.7446,3912.9089,6107.5209,7196.8954,8446.1506,7445.7978,4640.7095,13064.4948,15587.4535,3116.6572,15122.2985,28568.9809,7328.2902,7466.6035,10650.6981,6924.9084,1840.1693,7999.6196,4761.9603,6623.5505,3021.1980,3749.0766,1140.4943
2020-09-24,2001.2886,1533.3686,4102.9116,2345.5458,1263.5385,5107.9679,3146.1375,8921.1410,3805.9635,5939.5800,6892.6405,8186.8063,7224.8245,4532.2033,12737.4945,15305.3249,3044.5971,14852.9413,28113.3300,7221.2625,7379.4022,10510.4465,6788.8390,1808.1833,7806.3123,4629.8588,6446.0726,2945.8490,3656.7283,1113.1240
2020-09-25,2003.5142,1542.1877,4107.1370,2325.8192,1267.6388,5076.7836,3122.9292,8769.8395,3778.6367,5913.1533,6916.6275,8236.5600,7196.3811,4550.1306,12948.1641,15216.3525,3028.8755,14874.7162,28209.2468,7182.9900,7371.6471,10629.5120,6652.0137,1800.4673,7737.6092,4596.7286,6433.3958,2948.7189,3648.9005,1107.0418
2020-09-28,1992.3928,1574.4442,4087.7226,2321.1576,1259.2963,5021.0333,3107.4523,8684.9529,3730.2949,5868.6421,6954.0871,8134.1766,7163.9256,4496.5192,13099.4200,15140.8202,2965.4104,14621.8800,28435.3966,6979.8725,7404.1310,10627.3190,6699.0948,1805.5278,7704.8463,4542.2117,6358.4523,2918.3629,3608.8701,1081.5680
2020-09-29,1999.6321,1560.5254,4123.2381,2328.9741,1268.4026,5093.5164,3108.9300,8679.9806,3739.9543,5924.7561,7051.9451,8454.7459,7168.5627,4480.1628,13166.5421,15331.9948,2966.3632,14760.9602,28488.2615,7133.9612,7317.0219,10589.5377,6682.0439,1809.8550,7820.4110,4596.6343,6453.9649,2935.7693,3635.9867,1093.2310
2020-09-30,1987.3579,1533.2717,4094.1125,2320.5889,1261.5166,5063.3708,3099.9713,8647.0715,3729.3364,5931.5024,7123.1656,8459.3881,7243.5235,4455.8468,13076.1091,15333.8170,2950.9176,14884.0430,28718.7093,7079.5522,7305.0445,10475.7234,6629.3859,1805.4359,7803.8263,4586.2111,6424.4453,2925.6247,3619.2622,1080.6946
2020-10-09,2020.6599,1577.1715,4204.3210,2354.4413,1286.0520,5256.1040,3156.1324,8889.1962,3821.6309,6122.5073,7552.4787,8620.2840,7486.4667,4561.8812,12491.6848,15664.1868,3040.5880,15298.9143,29305.8712,7149.1224,7321.9870,10650.8899,6694.1634,1850.8899,8128.7621,4699.8090,6623.0067,2985.7254,3711.6340,1112.1591
2020-10-12,2078.8372,1608.1890,4325.3507,2402.4486,1304.2648,5420.0324,3228.2767,9103.2527,3905.9129,6318.4637,7819.2042,8976.1597,7729.8668,4705.3342,12765.0556,15931.9651,3112.2951,15764.0282,30465.0134,7388.9117,7512.6223,11045.9822,6845.7940,1884.5457,8378.7276,4829.0115,6891.7893,3035.0980,3797.9517,1148.4519
2020-10-13,2083.7757,1622.9993,4325.3553,2401.4247,1293.7809,5476.8298,3215.4262,9155.1544,3919.3204,6355.3618,7873.5663,9015.8956,7862.7231,4679.9821,12785.7473,16138.9927,3130.2025,15933.2358,30523.1844,7612.3287,7514.5132,10960.7924,6790.9907,1901.5504,8362.1543,4846.7763,6914.1932,3045.2709,3776.5844,1146.8373
2020-10-14,2098.1723,1601.8119,4267.3170,2385.1753,1288.6351,5470.4022,3190.0767,9143.4526,3908.6282,6354.9327,7902.5680,8917.2984,7803.5436,4620.2697,12679.2546,16213.2432,3174.9256,15871.2660,30404.5898,7425.8818,7518.1866,10872.6191,6689.7359,1900.1711,8178.4934,4798.9842,6815.5901,3018.8628,3729.6622,1123.6190
2020-10-15,2086.8046,1623.5855,4266.5824,2375.9023,1289.7819,5437.2361,3169.2240,9064.5776,3900.1795,6299.8788,7787.8233,8867.1353,7783.4608,4589.5170,12474.0278,16284.6889,3231.9235,15697.2879,30302.9721,7314.2455,7622.3793,10878.5938,6662.9101,1871.7793,8128.3754,4746.0196,6740.2290,2978.1727,3715.7303,1112.7754
2020-10-16,2086.2734,1659.0571,4247.5766,2386.2748,1303.9560,5398.1159,3176.7978,8963.5346,3911.7000,6288.7918,7651.2321,8730.2529,7681.5098,4569.6191,12513.3924,16102.7805,3240.1037,15787.0998,30075.6403,7298.1778,7746.8256,10941.0957,6677.6971,1870.8079,8042.3556,4701.7057,6706.2601,2972.2653,3712.9228,1122.3921
2020-10-19,2092.6317,1623.6073,4267.5668,2369.0142,1303.7471,5371.3431,3171.6090,8872.9375,3881.2319,6247.4203,7515.3906,8718.5400,7633.2301,4564.6141,12387.6928,16029.2668,3243.0402,15405.8892,29681.9421,7273.1625,7777.5569,10868.5723,6662.6087,1863.3260,8003.3690,4713.8728,6662.7169,2947.6434,3699.3980,1113.0958
2020-10-20,2092.8786,1618.0050,4283.8745,2379.7226,1297.6274,5434.3170,3177.6347,8913.6933,3928.1757,6304.0319,7681.8866,8737.5942,7914.7366,4607.0100,12433.0017,16220.3559,3241.9605,15544.7854,30462.6926,7296.2141,7739.7910,10830.8679,6635.1300,1871.6531,8112.2167,4745.8351,6739.2965,2994.8974,3704.5733,1115.1812
2020-10-21,2081.6448,1599.1634,4280.9150,2362.6467,1297.5770,5343.3234,3158.7014,8740.6701,3905.0743,6222.1354,7500.2900,8474.6094,7867.7232,4587.8211,12332.2563,16340.2321,3245.4905,15476.6750,30484.7318,7193.6049,7877.0707,10866.0553,6613.9553,1868.4318,7931.5884,4666.8133,6617.7008,2972.5171,3638.5953,1096.2901
2020-10-22,2058.1301,1594.0104,4260.3689,2350.0446,1291.7456,5311.5772,3148.4532,8620.8841,3873.0204,6185.7649,7471.8302,8374.7019,7867.0069,4567.6175,12359.6691,16441.1400,3220.0386,15245.8584,30639.8936,7036.4133,7866.1987,10883.8217,6621.5746,1853.9634,7935.2012,4635.5968,6601.6037,2951.8937,3609.0703,1102.7972
2020-10-23,2060.0629,1576.4997,4221.4465,2326.5522,1289.8243,5233.7937,3151.9180,8514.4583,3805.2697,6036.5791,7338.1442,8252.6080,7787.6810,4509.2024,12218.5253,16086.3298,3166.0804,14777.2814,29896.3629,6890.7100,7911.8662,10834.7584,6609.3783,1833.5363,7795.6409,4571.4649,6461.0712,2887.3213,3575.4668,1082.6602
2020-10-26,2058.8813,1565.4460,4221.2740,2339.1591,1294.4283,5234.3578,3154.5186,8456.5071,3802.0226,6100.8574,7510.9275,8298.7066,7832.8475,4484.1446,11998.9315,16222.5480,3148.3627,14911.9484,29374.5363,6894.7285,7773.3391,10566.1027,6554.2864,1832.4195,7888.2012,4566.3182,6430.3453,2894.0885,3559.3540,1069.2245
2020-10-27,2045.6620,1563.3499,4253.8201,2332.7343,1299.6681,5267.6585,3139.6895,8594.4651,3830.4746,6120.9879,7533.6625,8397.0648,7801.0503,4463.7896,12009.3975,16074.7531,3160.0322,15199.0491,29438.8355,6989.4900,7743.1978,10527.8943,6474.4441,1824.9297,7947.8876,4568.6689,6433.4485,2879.8590,3543.2544,1068.5950
2020-10-28,2064.0324,1562.7074,4291.1484,2336.4971,1306.2129,5359.4284,3144.3664,8557.0578,3875.5744,6148.3600,7605.1569,8343.7891,7979.8702,4468.9086,12429.5456,16274.5783,3157.8829,15249.1070,30192.6238,6925.3106,7665.1546,10494.7587,6416.3380,1823.3668,8056.1177,4553.6895,6407.5506,2904.4142,3545.9462,1059.3907
2020-10-29,2038.2853,1548.8544,4261.9978,2320.7075,1304.4897,5315.6845,3141.4901,8635.4914,3928.4457,6138.2483,7616.4336,8242.6527,8168.1302,4459.7747,12520.4249,16781.9812,3139.7041,15549.9752,30781.0572,7003.5785,7662.0534,10500.2818,6420.6130,1813.9171,8032.1053,4500.2543,6374.1036,2882.7443,3530.2533,1064.5218
2020-10-30,2011.9177,1539.0132,4153.5117,2289.0970,1284.7407,5197.8930,3084.0699,8429.9124,3819.9203,6019.4527,7566.7948,8066.7120,8130.4590,4375.3514,12488.2544,16474.3545,3050.8505,15212.2500,29888.6421,6801.8212,7601.5838,10233.2960,6317.7838,1776.9635,7909.1324,4407.2722,6224.2267,2799.0950,3447.2785,1025.4606
2020-11-02,2026.7878,1559.0257,4225.2484,2312.8368,1296.2214,5236.7954,3078.5121,8540.1896,3850.2116,6096.9086,7777.5264,8010.5548,8380.8858,4352.3494,12435.1043,17224.8864,3045.6320,15097.4251,29918.6066,6794.8384,7599.8321,10134.7919,6318.0905,1765.3478,8059.3264,4352.1277,6182.5361,2788.2134,3426.8058,1007.2068
2020-11-03,2078.3110,1585.3196,4412.3039,2341.8864,1315.7880,5300.7929,3119.1129,8609.9046,3898.4991,6146.7728,7785.7958,8265.6879,8343.2700,4421.3115,12599.1467,17215.1901,3082.8788,15316.5843,30303.5694,6873.5599,7683.7484,10385.6772,6398.6882,1791.9828,8192.1558,4463.1989,6364.8029,2848.5338,3486.6837,1035.1283
2020-11-04,2096.9868,1600.1418,4415.3446,2331.1114,1327.8566,5310.4511,3116.3292,8785.3508,3900.7145,6161.2407,7755.3305,8345.6382,8590.7571,4388.0964,12727.5944,17761.7978,3066.9032,15325.2356,30486.0759,6836.4092,7802.6680,10332.6927,6390.0720,1807.0966,8195.5606,4434.5937,6318.8129,2822.1356,3475.6660,1027.4088
2020-11-05,2111.0513,1606.4079,4483.5595,2367.3918,1369.3125,5436.0513,3162.4967,8896.9063,3972.4764,6284.1553,8011.9796,8349.0556,9026.0697,4481.4708,12719.9416,17930.1446,3100.5937,15369.7752,30993.1898,6902.1188,7777.0694,10472.3282,6547.4612,1829.0852,8346.1699,4649.0591,6440.9044,2871.0153,3537.7666,1041.3128
2020-11-06,2121.0492,1623.2853,4553.9388,2361.1353,1375.4977,5394.9972,3164.2085,8849.3036,3962.7551,6256.0983,7857.5179,8197.9596,8970.6682,4458.5130,12550.6012,18513.4179,3071.5830,14990.1278,30716.8167,6791.7241,7754.7283,10488.1679,6564.9851,1818.2438,8420.0350,4638.6190,6374.1690,2860.8869,3522.3642,1034.1571
2020-11-09,2157.7661,1659.6622,4705.8449,2384.0069,1410.4620,5502.1137,3188.5689,8994.2112,4027.3348,6352.4713,8005.4414,8368.0068,9010.7724,4514.2528,12724.1612,18690.3818,3120.6306,15284.0246,31334.7460,6883.7045,7819.4099,10813.3625,6616.8653,1871.8152,8773.8313,4808.4713,6587.1355,2904.4187,3568.9810,1062.8031
2020-11-10,2179.7847,1644.2286,4615.5578,2378.0689,1402.9152,5519.6078,3159.7366,9044.1013,4010.8650,6310.3045,7975.0542,8215.8468,8753.1782,4437.9007,12437.0915,18385.1282,3094.8949,15057.8949,31525.8089,6844.8888,7877.5486,10711.0596,6582.5771,1879.9414,8617.0972,4727.0153,6489.9987,2871.4485,3525.5446,1050.3415
2020-11-11,2208.6081,1675.9570,4582.6204,2390.9236,1415.4620,5476.3440,3204.0339,9223.2472,3964.6071,6275.2453,7764.5188,8023.1244,8468.5298,4411.4617,12292.3966,18142.5288,3078.0188,14705.5297,31421.8748,6795.7562,7941.8390,10615.3998,6635.7153,1847.8855,8290.1981,4604.7761,6293.0801,2805.5564,3504.8143,1032.5819
2020-11-12,2216.1531,1661.3170,4599.0205,2384.7983,1426.5748,5541.5648,3165.4048,9279.5961,3994.4571,6293.4633,7762.2398,7979.7480,8553.6424,4409.6975,12730.3122,18549.2001,3077.9061,14810.3426,31582.8230,6693.0423,7852.5924,10515.2970,6596.9050,1859.9471,8341.9316,4600.1635,6307.5681,2805.8349,3507.9354,1023.7792
2020-11-13,2205.7203,1647.9014,4656.1453,2368.5755,1426.7186,5550.8557,3131.0366,9165.7804,3986.8118,6286.1478,7737.3022,8176.8543,8647.8855,4382.8847,12602.7155,18499.6916,3076.6342,14760.7558,30909.8712,6714.5090,7706.2044,10347.6555,6484.4045,1851.8430,8367.6639,4591.2805,6301.0933,2792.4273,3495.3340,1023.9877
2020-11-16,2285.7378,1704.0242,4864.3090,2375.7054,1476.3990,5674.0625,3182.6206,9361.8340,4031.6542,6308.1360,7781.2871,8198.4344,8621.3098,4456.3621,12433.6098,18473.3380,3128.6131,14880.6214,31566.0381,6893.1434,7742.3002,10524.0128,6546.1608,1882.6063,8274.5046,4571.0004,6319.3667,2806.2431,3540.2371,1042.3855
2020-11-17,2287.4396,1686.1698,4801.0354,2359.8295,1461.9863,5611.5604,3172.6222,9338.0111,4007.6598,6249.4290,7641.1300,8033.2778,8718.3875,4413.7396,12303.5873,18641.3702,3130.9581,14539.5892,31238.0062,6863.1341,7836.1328,10573.6013,6677.6439,1905.0620,8248.7502,4533.1933,6233.1004,2778.2131,3510.2853,1028.3875
2020-11-18,2298.5752,1686.5474,4841.0735,2366.1446,1474.4888,5629.7946,3178.7364,9329.5211,3997.6925,6215.5069,7541.8735,8092.2570,8724.5417,4414.5551,12118.5415,18352.9501,3133.5762,14373.2549,30958.1087,6858.0149,8010.3579,10679.5925,6739.7324,1912.0544,8233.4256,4537.8831,6212.2682,2782.0216,3529.4064,1028.3129
2020-11-19,2275.3230,1668.2578,4778.2169,2365.3187,1459.2766,5619.0966,3177.1106,9223.0158,4036.0671,6271.8701,7615.7848,8457.8253,8661.4075,4408.1530,12436.4173,18939.6273,3129.4945,14478.8601,31298.1264,7003.1162,8067.7891,10701.3365,6736.9613,1909.5770,8281.2601,4568.1777,6282.1534,2791.0967,3536.4383,1045.3823
2020-11-20,2285.6796,1704.6238,4948.4221,2373.6381,1486.0048,5656.5702,3174.0312,9244.3477,4064.9281,6347.9079,7783.2016,8528.2477,8988.3092,4407.9964,12500.2014,18792.6958,3125.8280,14550.0349,31636.6928,6948.2002,8018.4376,10656.5763,6711.5106,1923.8750,8256.2478,4574.7899,6282.7357,2800.3720,3551.7774,1044.8008
2020-11-23,2335.5926,1792.0820,5103.4034,2386.2557,1500.5615,5730.6008,3208.0348,9356.1734,4097.2029,6408.8268,7907.8096,8564.8973,9139.9814,4411.5690,12457.4483,19002.6104,3139.0177,14519.9747,32099.5018,6921.5501,8179.5452,10850.7435,6736.5729,1929.4522,8227.2552,4566.4403,6274.5784,2773.4446,3591.8345,1052.1270
2020-11-24,2379.0851,1792.8973,5168.1411,2374.5669,1516.3825,5726.2989,3212.5390,9279.4674,4088.2083,6408.4626,7949.7799,8605.6377,9088.4798,4394.1686,12590.4142,18502.5007,3126.6303,14401.0553,31931.0240,6911.7729,8135.1503,10731.6321,6695.7196,1928.2001,8238.6095,4585.5455,6259.7529,2760.8359,3589.2802,1036.6890
2020-11-25,2355.3323,1775.1024,5007.2795,2355.1919,1474.8869,5603.1684,3161.2606,9043.5126,3988.5191,6297.0139,7834.6423,8371.2737,9050.5501,4326.1484,12372.3396,18282.2584,3088.9693,14079.7286,30985.8730,6796.7375,8070.6827,10745.7810,6661.0336,1902.0933,8171.9915,4566.1222,6165.1038,2716.8407,3567.4395,1021.8048
2020-11-26,2337.1429,1777.2033,5016.6896,2396.4840,1460.3874,5533.3371,3155.8923,8946.8166,3956.2030,6273.7184,7788.5452,8561.6930,8784.8876,4322.8462,12417.3532,17982.6918,3087.6242,14038.5228,31023.6965,6857.5384,8183.0024,10861.4478,6648.4646,1907.5703,8110.6940,4547.5562,6140.1645,2718.5687,3564.8278,1019.8115
2020-11-27,2328.7843,1784.5524,4996.0938,2391.3709,1461.0877,5528.5522,3176.7045,8951.7588,3947.5199,6312.7192,7774.0617,8689.6092,8897.1350,4336.6025,12520.2517,18115.6073,3084.7408,14106.9194,31165.6289,7012.9391,8376.3871,11045.2044,6766.4722,1910.2676,8173.2418,4519.3229,6145.6845,2720.0035,3578.7478,1032.2228
2020-11-30,2312.6109,1787.0879,5060.7660,2372.3852,1438.2567,5489.2944,3183.3480,8910.6611,3912.0058,6280.3739,7707.3556,8751.2091,8831.2072,4331.5046,12508.5241,17928.3529,3069.8066,14114.2064,30541.4317,6988.5676,8283.5119,11049.9154,6708.1025,1909.4895,8226.4305,4508.9173,6187.1583,2757.5070,3566.3585,1035.4180
2020-12-01,2325.2388,1811.1159,5076.6705,2388.3840,1450.0486,5561.6206,3211.1218,8978.3220,3973.8956,6431.7110,7834.3992,8927.0752,9018.5764,4348.0110,12592.0358,18165.4597,3097.2926,14451.6664,31012.9287,7053.6858,8518.9415,11408.6510,6740.9208,1930.0806,8358.8848,4556.1969,6332.5475,2833.7948,3595.0180,1062.4862
2020-12-02,2315.3747,1837.7692,5065.5738,2382.2246,1462.7070,5571.5738,3216.2404,8979.4182,3964.5170,6472.0882,7770.5034,8948.8158,8875.6711,4338.7095,12596.2411,18535.2490,3088.1878,14426.4607,31084.2579,7109.5280,8481.1093,11388.1155,6790.4300,1933.4155,8478.5112,4588.7699,6315.7243,2825.1679,3581.9586,1059.8747
2020-12-03,2305.1772,1766.3186,4914.3588,2384.3910,1441.6711,5527.0543,3189.0689,8899.1420,3966.3022,6403.6575,7744.8321,8801.9921,8815.6557,4356.4165,12600.9679,18387.8029,3095.4647,14741.0844,31373.3298,7218.5736,8459.8546,11342.5600,6749.0489,1936.0639,8398.7909,4553.6370,6377.4071,2825.1759,3584.8500,1061.8709
2020-12-04,2316.9189,1753.1645,5027.1953,2377.6930,1442.2809,5569.7802,3166.5752,8958.1099,4021.9744,6441.2233,7779.2897,8887.3549,8765.0601,4346.2462,12670.3989,18346.1890,3091.0329,14906.9878,32332.6208,7183.7699,8353.6115,11239.8607,6659.7406,1943.3816,8405.5452,4554.3383,6354.6200,2822.3298,3577.7682,1051.0905
